Codigo_Postal,Latitud,Longitud,Habitaciones,Baños,Superficie_m2,Piso,Ascensor,Aire_Acondicionado,Calefaccion,Parking,Balcon,Terraza,Piscina,Precio_Medio_cp,Precio
33,40.47172,-3.6324995,8,8,320,3,1,0,0,0,0,0,0,471372,720000
22,40.428425,-3.6011019,1,1,71,3,0,1,1,0,0,0,0,280852,225000
50,40.495625,-3.654557,5,3,178,3,0,1,1,0,0,1,0,480497,960000
34,40.493336,-3.6943734,3,1,76,6,0,0,1,0,0,0,0,718994,185000
20,40.457935,-3.691014,3,3,201,6,1,1,1,0,1,0,0,597620,1449000
27,40.43709,-3.64101,2,2,85,3,0,0,0,0,0,0,0,379788,350000
10,40.427452,-3.6941352,4,2,181,6,1,1,1,0,1,0,0,1023319,1550000
45,40.400635,-3.6898737,2,1,40,1,0,0,0,0,0,0,0,357857,139000
36,40.45823,-3.6880598,3,3,170,14,1,1,1,0,0,0,0,1197915,950000
29,40.46849,-3.7075925,1,1,50,0,1,0,1,0,0,0,0,347317,210000
31,40.36769,-3.6009018,1,1,47,0,1,1,1,0,1,0,1,234693,169999
20,40.45779,-3.6922715,3,3,127,6,1,1,1,0,1,0,0,597620,950000
45,40.40076,-3.691717,3,2,107,0,1,0,1,0,0,1,0,357857,389900
42,40.472473,-3.5865564,3,2,132,0,1,0,1,1,0,0,1,457692,599000
37,40.42773,-3.6300776,2,1,51,0,1,0,0,0,0,0,0,260568,157000
42,40.471275,-3.5813088,3,1,110,0,1,1,1,0,0,1,0,457692,295000
13,40.418983,-3.705666,2,2,91,10,1,1,0,0,0,0,0,760050,819000
31,40.40415,-3.60458,1,1,59,6,0,0,0,0,0,0,0,234693,219000
31,40.40415,-3.60458,3,2,134,6,0,0,0,0,0,0,0,234693,389000
9,40.41189,-3.67556,4,2,125,0,1,1,1,0,0,0,0,941621,650000
6,40.4369,-3.6825054,3,2,169,10,0,1,1,0,0,1,0,1207212,1400000
9,40.42274,-3.6747863,2,1,70,14,1,0,1,0,0,1,0,941621,439000
12,40.409622,-3.7009077,2,1,93,7,0,0,1,0,1,0,0,440796,417000
5,40.410835,-3.70753,2,2,99,7,1,1,1,0,0,1,0,421413,727000
35,40.471546,-3.7173302,4,4,192,9,1,1,1,0,0,1,0,733699,832000
35,40.471474,-3.717322,3,2,198,9,1,1,1,0,0,1,0,733699,889250
4,40.428734,-3.703828,2,3,109,6,1,1,1,0,0,0,0,747577,899000
43,40.454727,-3.642649,4,6,596,9,1,1,1,0,0,1,1,911651,3120000
37,40.43139,-3.6287606,2,2,122,6,1,1,1,1,0,0,1,260568,360000
22,40.443314,-3.5780258,2,2,93,7,1,1,1,0,0,0,0,280852,335000
12,40.415657,-3.7037506,4,2,104,7,0,0,1,0,1,0,0,440796,599000
6,40.43012,-3.6862972,3,4,171,8,1,1,1,0,0,1,0,1207212,2300000
20,40.4506,-3.6973412,2,1,60,15,1,1,1,0,0,0,0,597620,485000
9,40.415367,-3.6754677,2,2,117,6,1,0,1,0,0,0,0,941621,660000
46,40.458923,-3.6914582,9,3,383,16,1,0,1,0,0,1,0,1134196,1692500
13,40.422794,-3.709154,3,2,151,14,1,0,1,0,0,0,0,760050,1600000
15,40.427017,-3.7067707,3,2,165,7,1,1,1,0,0,1,0,673599,895000
14,40.43424,-3.6805835,2,1,86,11,1,1,1,0,0,0,0,856046,849000
30,40.403778,-3.6414187,3,1,100,7,1,1,1,0,0,1,0,247271,238000
32,40.394558,-3.6070237,3,2,100,7,1,1,1,1,0,0,1,260153,340000
4,40.421543,-3.69741,4,4,128,3,1,1,0,0,0,0,0,747577,799000
12,40.41482,-3.70461,5,2,153,0,0,0,1,0,1,0,0,440796,650000
46,40.45809,-3.6905234,3,3,201,6,1,1,1,0,1,1,0,1134196,1449000
6,40.437977,-3.6894019,4,5,335,8,1,1,1,0,0,1,0,1207212,2500000
36,40.4576,-3.6875386,4,3,141,14,1,1,1,0,1,1,0,1197915,930000
36,40.46663,-3.681894,5,3,224,9,1,1,1,0,0,1,1,1197915,1400000
29,40.48181,-3.6938124,4,2,165,13,1,1,1,0,0,1,0,347317,795000
15,40.425587,-3.7075853,3,2,106,0,1,1,1,0,1,0,0,673599,829000
50,40.501274,-3.6544151,2,2,104,6,1,1,1,1,0,0,1,480497,418000
3,40.44072,-3.69804,2,1,48,0,0,0,1,0,0,0,0,898889,335000
4,40.424538,-3.6987045,1,1,55,7,1,1,1,0,0,0,0,747577,469000
3,40.441494,-3.7005103,4,2,152,10,1,0,1,0,0,0,0,898889,837000
53,40.376717,-3.6705594,1,1,46,0,1,0,0,0,0,0,0,152717,93000
4,40.42423,-3.7066643,3,3,99,9,1,1,1,0,1,1,0,747577,859000
5,40.40736,-3.708217,1,1,40,0,0,1,1,0,0,0,0,421413,210000
5,40.411728,-3.7095735,3,2,135,7,1,1,1,0,1,0,0,421413,729000
5,40.408894,-3.708077,3,2,166,9,1,1,1,0,1,0,0,421413,795000
18,40.383408,-3.6512797,3,2,90,0,0,1,1,0,0,1,0,166500,180000
1,40.424377,-3.677985,3,3,129,6,1,1,1,0,1,0,0,1709528,1080000
1,40.4244,-3.6796927,3,3,129,6,1,1,1,0,1,0,0,1709528,1080000
33,40.471447,-3.6529102,2,1,63,0,0,1,1,0,1,1,0,471372,240000
19,40.39301,-3.73185,3,1,82,0,0,1,1,0,1,0,0,226302,239900
14,40.413647,-3.6990604,3,3,102,8,1,1,1,0,0,1,0,856046,829000
4,40.425922,-3.703868,2,1,76,7,0,1,1,0,0,0,0,747577,395000
42,40.458424,-3.5886269,3,2,116,6,1,1,1,0,0,0,0,457692,340000
50,40.504368,-3.6791747,3,3,160,10,1,1,1,1,0,0,0,480497,630000
44,40.38239,-3.76564,4,2,143,7,0,0,0,0,0,0,0,192864,339000
1,40.42313,-3.6796103,3,4,106,6,1,1,0,0,1,0,0,1709528,1100000
32,40.4031,-3.6054149,3,2,94,7,0,1,1,0,0,0,0,260153,239000
5,40.408,-3.708424,2,1,80,0,0,1,1,0,0,0,0,421413,225000
5,40.40918,-3.71495,1,1,40,0,1,1,1,0,0,0,0,421413,250000
17,40.428806,-3.6426725,1,1,45,0,0,1,1,0,0,0,0,238758,155000
4,40.42488,-3.69991,2,1,85,0,1,1,1,1,1,0,0,747577,450000
53,40.37452,-3.6658702,3,1,95,0,1,1,1,0,1,1,0,152717,165000
31,40.38092,-3.625163,4,1,100,0,0,0,0,0,0,1,0,234693,183000
43,40.461998,-3.6572106,6,5,300,0,0,1,1,0,1,1,1,911651,1100000
9,40.418053,-3.672717,2,2,106,9,1,1,1,0,0,0,0,941621,740000
31,40.382687,-3.6089091,3,2,92,0,1,0,1,0,0,1,0,234693,240000
10,40.432133,-3.7028317,3,3,100,7,1,1,1,0,1,0,0,1023319,750000
21,40.34659,-3.67684,1,1,60,0,1,0,1,1,0,0,1,156772,189990
1,40.427135,-3.6842482,3,3,175,7,1,1,1,0,1,0,0,1709528,2000000
22,40.44505,-3.61277,3,1,75,0,0,0,0,0,1,1,0,280852,179900
35,40.47852,-3.72582,3,1,79,0,0,0,1,1,0,1,0,733699,240000
11,40.4055,-3.73308,2,1,72,0,0,1,1,0,0,0,0,259011,154000
34,40.497383,-3.7126753,4,3,167,12,1,1,1,0,0,1,0,718994,850000
35,40.47758,-3.7421453,4,3,215,0,1,1,1,0,0,1,1,733699,800000
50,40.487225,-3.6513727,3,2,90,0,1,1,1,0,0,0,1,480497,429500
5,40.414814,-3.708155,4,2,131,0,1,1,1,0,0,0,0,421413,695000
49,40.395638,-3.7551875,5,2,160,0,1,0,1,0,0,1,1,561631,620000
17,40.431076,-3.6534483,3,1,81,0,0,0,1,0,0,0,0,238758,265000
45,40.398212,-3.6962883,2,1,84,0,1,1,1,1,0,1,0,357857,349000
49,40.501884,-3.705502,3,2,154,0,1,1,1,0,0,0,0,561631,459000
45,40.40254,-3.6896412,2,1,34,3,0,1,1,0,0,0,0,357857,130000
51,40.366726,-3.6053479,2,2,140,8,1,0,1,0,0,0,0,314346,315000
8,40.42996,-3.7200313,1,1,49,3,1,0,0,0,0,0,0,766309,310000
19,40.3951,-3.7335541,2,1,61,7,0,1,0,0,0,0,0,226302,159000
45,40.40146,-3.6934645,4,2,145,10,1,1,1,0,0,1,0,357857,540000
45,40.392628,-3.6904678,2,2,87,8,1,0,0,0,0,0,0,357857,435800
28,40.42461,-3.6622024,2,1,83,6,0,0,1,0,0,1,0,603234,365000
13,40.419487,-3.7069879,3,2,198,6,1,0,0,0,1,0,0,760050,1770000
13,40.418995,-3.7129226,3,3,188,7,1,1,0,0,1,0,0,760050,1495000
8,40.42498,-3.7128267,6,3,191,6,1,1,0,0,0,0,0,766309,997000
10,40.42969,-3.7003338,3,2,119,6,1,1,0,0,0,0,0,1023319,830000
8,40.42853,-3.7261107,3,2,145,8,1,1,1,0,0,0,0,766309,995000
18,40.383854,-3.6484764,3,2,97,7,0,1,0,1,0,0,0,166500,179000
44,40.36643,-3.75341,4,3,128,0,0,0,0,0,0,0,0,192864,445000
14,40.412342,-3.6969743,3,3,121,1,0,1,0,0,0,0,0,856046,650000
2,40.448395,-3.6725004,1,1,58,9,1,1,1,1,0,0,0,700100,380000
6,40.430565,-3.681971,4,4,400,0,1,1,1,0,1,0,0,1207212,4480000
47,40.39376,-3.7508569,3,1,55,3,1,0,0,0,0,0,0,219078,169000
7,40.403896,-3.680023,1,1,26,8,1,1,0,0,0,0,0,529747,145000
16,40.46051,-3.681622,3,3,156,15,1,0,0,1,0,1,0,923762,648000
5,40.410748,-3.7167141,2,2,103,6,0,0,1,0,0,1,0,421413,440000
28,40.434925,-3.6665325,2,2,87,0,1,1,1,0,0,0,0,603234,355000
12,40.407776,-3.7011547,1,1,38,6,1,0,1,0,0,0,0,440796,189000
25,40.3899,-3.7399309,3,1,80,7,0,1,1,0,0,1,0,197312,200000
34,40.49465,-3.70137,4,4,198,5,1,0,0,0,0,0,1,718994,1389000
27,40.444283,-3.6538393,5,4,235,19,1,1,1,0,0,1,0,379788,890000
41,40.375416,-3.691005,3,1,75,6,0,1,0,0,0,0,0,212177,175000
19,40.39673,-3.7227228,3,2,119,7,1,1,1,0,1,0,0,226302,207000
11,40.413128,-3.729301,4,2,130,8,1,0,1,0,0,0,0,259011,368000
7,40.399574,-3.671899,3,2,97,10,1,1,1,1,0,0,0,529747,410000
4,40.426563,-3.705964,1,1,46,0,1,0,1,0,0,0,0,747577,287000
31,40.382206,-3.6312737,2,2,86,0,1,1,1,0,0,0,1,234693,267300
23,40.453373,-3.7931736,4,5,426,0,0,1,1,0,0,1,1,1274253,1649000
6,40.43024,-3.673804,1,2,63,7,1,1,1,0,0,0,0,1207212,550000
31,40.38108,-3.637269,2,2,94,6,1,1,1,0,0,0,0,234693,238900
4,40.42878,-3.7037256,2,3,98,8,1,1,0,0,0,0,0,747577,899000
4,40.421734,-3.7001367,3,3,100,6,1,1,0,0,0,0,0,747577,789000
39,40.46056,-3.70514,1,1,73,0,1,0,1,1,0,1,0,302278,369000
12,40.415524,-3.7031097,3,2,154,8,1,1,1,0,1,0,0,440796,890000
37,40.429142,-3.6260207,2,1,46,7,1,0,0,0,0,1,0,260568,130000
6,40.427376,-3.671502,2,2,70,7,1,0,1,0,0,0,0,1207212,619000
44,40.379375,-3.775439,3,1,70,3,1,1,1,0,0,0,0,192864,149000
35,40.476295,-3.7189448,4,3,154,0,1,1,1,0,0,1,0,733699,745000
9,40.416668,-3.677189,2,1,48,4,1,0,1,0,0,0,0,941621,325000
42,40.474888,-3.5934591,2,1,100,3,0,1,0,0,0,0,0,457692,409000
19,40.395905,-3.7360895,1,1,58,7,1,1,0,0,1,0,0,226302,179000
45,40.40215,-3.6975563,1,1,57,0,1,1,1,0,0,0,0,357857,290000
55,40.49864,-3.626124,4,3,183,10,1,1,1,0,1,1,1,761064,795000
14,40.406418,-3.6851811,4,2,140,8,1,0,0,0,0,0,0,856046,558000
15,40.42998,-3.7090137,5,3,180,10,1,1,0,0,1,0,0,673599,1050000
7,40.40361,-3.6789973,4,2,151,12,1,1,1,0,0,0,0,529747,610000
1,40.425186,-3.6775932,3,3,201,12,1,1,1,0,1,1,0,1709528,2200000
13,40.419655,-3.710312,2,1,90,7,0,0,0,0,1,0,0,760050,399000
54,40.36202,-3.759947,2,2,94,0,1,1,1,0,0,0,1,255165,285000
51,40.367992,-3.6011221,4,2,147,10,1,1,1,0,0,1,0,314346,490000
46,40.45811,-3.6905966,3,3,186,6,1,1,1,0,0,1,0,1134196,1449000
12,40.41005,-3.695722,1,1,46,6,0,1,1,0,1,0,0,440796,230000
14,40.41168,-3.6951518,2,1,70,6,0,0,1,0,1,0,0,856046,280000
50,40.488876,-3.6659756,4,3,133,0,1,1,0,0,0,1,0,480497,410000
10,40.430542,-3.7044556,1,1,55,2,1,1,1,0,0,0,0,1023319,289000
7,40.400097,-3.6723862,2,2,77,6,1,1,1,0,1,0,0,529747,357000
41,40.370747,-3.7013354,2,1,85,6,1,1,1,0,0,1,0,212177,183000
31,40.36924,-3.608615,3,2,104,8,1,1,1,0,0,0,0,234693,339900
23,40.461533,-3.7979894,4,3,197,0,1,1,1,1,0,1,1,1274253,995000
1,40.427116,-3.6848807,3,2,136,8,1,1,1,0,0,0,0,1709528,1850000
31,40.37947,-3.6188295,3,2,90,7,1,0,0,0,0,0,0,234693,192500
43,40.458954,-3.6575491,7,4,370,0,0,1,1,0,1,1,1,911651,1900000
4,40.427746,-3.6984541,3,3,167,9,1,1,1,0,1,0,0,747577,1990000
28,40.42633,-3.668358,2,2,113,10,1,0,1,0,0,0,0,603234,550000
4,40.42023,-3.69789,2,2,98,6,0,1,0,0,0,0,0,747577,550000
14,40.413784,-3.6986687,3,3,102,8,1,1,1,0,0,1,0,856046,829000
28,40.439835,-3.6617253,4,3,173,0,1,0,1,0,0,1,0,603234,605000
35,40.47476,-3.7288296,1,1,25,0,1,0,0,0,0,0,0,733699,139999
30,40.396408,-3.6406128,3,1,87,13,1,0,0,0,0,1,0,247271,245000
14,40.406586,-3.683377,4,2,140,0,1,1,1,0,0,0,0,856046,649000
18,40.379654,-3.651671,2,1,80,0,1,1,1,0,0,1,0,166500,235000
13,40.42126,-3.7038398,2,2,118,6,1,1,1,0,1,0,0,760050,889000
37,40.42858,-3.6299703,3,1,70,0,0,0,1,0,0,1,0,260568,188000
39,40.467827,-3.7085023,2,2,98,7,1,1,1,0,0,0,1,302278,568000
5,40.405666,-3.7073703,3,2,125,6,1,1,1,0,0,0,0,421413,520000
39,40.45376,-3.7056725,2,1,67,7,0,0,1,0,0,0,0,302278,249000
28,40.438545,-3.6724186,2,2,97,8,1,0,1,0,0,1,0,603234,448900
46,40.4685,-3.70232,1,1,58,3,1,1,1,1,0,1,0,1134196,257000
46,40.4685,-3.70232,2,2,81,6,1,1,1,1,0,1,0,1134196,377000
46,40.4685,-3.70232,0,1,51,3,1,1,1,1,0,1,0,1134196,213000
46,40.4685,-3.70232,1,1,44,6,1,1,1,1,0,1,0,1134196,230000
46,40.4685,-3.70232,1,2,84,8,1,1,1,1,0,1,0,1134196,320000
33,40.47154,-3.66571,5,4,390,6,1,1,1,1,0,1,0,471372,1290000
6,40.430244,-3.673849,2,1,66,6,1,1,1,0,0,0,0,1207212,340000
13,40.418476,-3.7020338,3,1,76,10,1,1,1,0,0,0,0,760050,365000
5,40.409008,-3.7127037,2,1,78,6,0,1,1,0,0,0,0,421413,339000
42,40.46543,-3.5863874,4,2,110,0,0,0,1,0,0,1,0,457692,389999
9,40.417553,-3.6728432,4,2,131,6,1,1,1,0,0,1,0,941621,950000
7,40.407925,-3.6756103,5,3,219,7,1,0,1,0,0,1,0,529747,950000
2,40.440895,-3.6710382,1,1,42,7,1,0,1,0,0,0,0,700100,190000
10,40.430447,-3.6969776,3,4,215,10,1,1,1,0,0,0,0,1023319,1590000
41,40.36623,-3.7169251,3,1,91,10,1,1,1,0,0,0,0,212177,254500
47,40.385628,-3.7583895,3,1,66,10,0,0,1,0,0,1,0,219078,123000
44,40.37969,-3.7791107,3,1,82,9,1,0,1,0,0,0,0,192864,199000
6,40.43227,-3.678529,2,2,100,8,1,1,0,0,0,0,0,1207212,990000
4,40.423687,-3.7056084,1,1,115,6,1,1,1,0,1,0,0,747577,485000
19,40.391796,-3.720679,2,1,73,8,0,0,0,0,0,1,0,226302,179000
27,40.438328,-3.6410792,2,2,80,7,1,1,1,0,0,0,0,379788,407000
26,40.38782,-3.7030263,3,1,58,9,0,1,1,0,0,0,0,202513,215000
22,40.445427,-3.6137068,3,2,110,6,1,0,1,0,0,0,0,280852,329000
10,40.43001,-3.693194,6,5,320,8,1,1,1,1,0,1,0,1023319,2495000
51,40.36754,-3.6181433,2,1,61,0,1,0,1,1,0,0,0,314346,187000
4,40.42287,-3.6981125,1,1,51,8,0,1,1,0,0,0,0,747577,340000
35,40.485077,-3.7211597,5,3,227,0,1,1,1,0,0,1,1,733699,755000
35,40.47585,-3.7418702,4,3,269,10,1,1,1,0,0,1,0,733699,899000
5,40.405163,-3.706468,3,2,125,6,1,1,1,0,0,0,0,421413,520000
20,40.45569,-3.697004,5,3,185,10,1,1,0,0,0,1,0,597620,790000
20,40.463238,-3.6961658,1,1,63,9,1,1,1,0,0,0,0,597620,290000
3,40.441006,-3.7019043,1,1,81,7,1,1,1,1,0,0,0,898889,360000
21,40.343098,-3.7091835,3,1,65,3,0,1,1,0,0,1,0,156772,162000
5,40.4131,-3.7112043,3,2,142,6,1,0,0,0,0,0,0,421413,850000
7,40.407173,-3.6730502,6,6,391,5,0,1,1,0,1,1,0,529747,1587600
31,40.37823,-3.6273499,3,1,70,9,0,0,1,0,0,1,0,234693,135000
6,40.430767,-3.6776452,3,4,192,0,1,1,1,0,0,1,0,1207212,1625000
6,40.43533,-3.6863766,3,3,106,0,1,1,1,0,0,1,0,1207212,1400000
8,40.43254,-3.7233677,2,2,111,6,1,0,1,0,0,0,0,766309,619000
15,40.432667,-3.7155735,5,3,178,0,1,0,1,0,0,1,0,673599,840000
15,40.42549,-3.7076223,3,3,116,7,1,1,1,0,1,0,0,673599,899000
12,40.409344,-3.7027307,1,2,105,8,1,1,0,0,1,0,0,440796,446000
6,40.43433,-3.678562,4,4,147,9,1,1,1,0,0,0,0,1207212,1150000
3,40.44129,-3.715964,2,2,76,6,1,1,1,0,0,1,0,898889,668700
21,40.341766,-3.6845303,3,1,74,8,1,0,0,0,0,1,0,156772,123349
44,40.37281,-3.75061,3,2,97,8,1,0,1,1,0,1,0,192864,299000
49,40.50624,-3.6924653,3,2,134,6,1,1,1,0,0,0,0,561631,600000
14,40.41986,-3.6907663,2,1,70,8,1,1,1,0,1,0,0,856046,1390000
20,40.45402,-3.6978936,4,2,156,13,1,1,1,0,0,1,0,597620,850000
13,40.41807,-3.7008293,5,3,172,7,1,1,1,0,1,0,0,760050,1100000
9,40.423607,-3.674443,3,2,97,3,0,0,1,0,0,0,0,941621,590000
20,40.453075,-3.6948354,2,1,185,6,1,1,1,0,0,0,0,597620,730000
3,40.438713,-3.698327,1,1,78,8,1,1,1,0,0,0,0,898889,485000
41,40.366642,-3.7164552,3,2,109,7,0,0,0,0,0,0,0,212177,279000
15,40.43537,-3.712401,2,1,50,0,1,0,1,0,0,0,0,673599,350000
12,40.41076,-3.7016082,1,1,40,3,0,1,1,0,0,0,0,440796,255000
37,40.428596,-3.6285646,3,1,90,9,1,0,1,0,1,0,0,260568,200000
10,40.433086,-3.6978605,3,5,193,8,1,1,0,0,0,0,0,1023319,1800000
17,40.430153,-3.636848,3,1,65,8,1,1,1,0,0,1,0,238758,215000
38,40.4034,-3.6604822,3,1,76,0,1,0,0,0,1,1,0,164928,169900
38,40.39629,-3.66565,1,1,38,0,0,1,1,0,0,0,0,164928,106000
33,40.4746,-3.6601465,3,1,67,8,0,1,0,0,0,1,0,471372,199000
12,40.410328,-3.694229,1,1,50,0,1,0,1,0,0,0,0,440796,365000
5,40.40587,-3.7122297,1,1,72,6,0,1,0,0,0,1,0,421413,267000
8,40.42407,-3.7153285,5,4,323,7,0,1,1,0,0,0,0,766309,1500000
4,40.423004,-3.6993642,2,3,94,0,1,0,1,0,0,1,0,747577,990000
45,40.403843,-3.6915576,1,1,36,10,1,0,1,0,0,0,0,357857,200000
50,40.48567,-3.657012,3,2,158,11,1,1,1,0,0,1,0,480497,570000
12,40.415775,-3.7068768,1,1,51,7,0,0,1,0,1,0,0,440796,360000
23,40.469456,-3.7844217,3,4,215,7,1,0,1,0,0,1,0,1274253,1256375
15,40.42565,-3.7077336,3,3,106,8,1,1,1,0,1,1,0,673599,839000
21,40.346542,-3.7075813,1,1,48,7,1,0,1,1,0,1,0,156772,125500
21,40.349472,-3.678253,4,2,99,6,1,0,1,1,0,0,0,156772,269999
50,40.495235,-3.6540253,2,2,112,6,1,1,1,1,0,0,1,480497,480000
40,40.448082,-3.7124007,3,2,132,0,1,1,1,0,0,1,0,645360,680000
45,40.40491,-3.6909482,1,1,100,3,0,1,1,0,0,0,0,357857,430000
12,40.40686,-3.6983469,2,1,108,12,1,1,1,0,0,1,0,440796,690000
6,40.435364,-3.6807597,3,2,130,10,1,0,1,0,0,1,0,1207212,1350000
42,40.45449,-3.6241767,2,2,252,10,1,1,1,0,0,1,0,457692,899000
21,40.343628,-3.7100089,3,1,57,0,0,1,1,0,0,0,0,156772,167000
29,40.474907,-3.7153025,4,3,140,31,1,1,0,0,0,0,0,347317,800000
15,40.43175,-3.710382,3,2,115,9,1,1,1,0,0,0,0,673599,590000
24,40.399055,-3.767675,3,1,70,10,1,0,1,0,0,0,0,199225,179900
3,40.441387,-3.7161448,2,2,76,11,1,1,1,0,0,0,0,898889,703665
15,40.427303,-3.7080166,1,1,39,6,1,1,1,0,0,0,0,673599,205000
42,40.47386,-3.577666,3,2,100,7,0,1,1,0,0,0,0,457692,345000
21,40.35171,-3.6880562,4,1,80,3,0,1,0,0,0,0,0,156772,162000
10,40.42962,-3.6948605,1,1,60,0,1,0,1,0,0,1,0,1023319,460000
4,40.424164,-3.7024224,3,3,97,8,1,1,1,0,0,0,0,747577,890000
4,40.424076,-3.7022843,3,3,104,8,1,1,1,0,1,0,0,747577,890000
9,40.42486,-3.6713543,4,4,165,8,1,1,0,0,0,0,0,941621,2000000
15,40.43678,-3.703737,1,1,73,0,1,0,1,0,0,0,0,673599,375000
28,40.431435,-3.664609,1,1,60,9,1,1,1,0,0,0,0,603234,495000
43,40.456882,-3.6591513,1,1,42,3,1,0,1,1,0,0,0,911651,295000
14,40.410923,-3.698407,1,1,81,6,1,1,1,0,1,0,0,856046,420000
4,40.422337,-3.7070777,2,1,55,3,0,1,0,0,0,0,0,747577,314000
5,40.412918,-3.7108517,4,1,105,8,0,0,0,0,1,0,0,421413,435000
37,40.43504,-3.6237216,3,2,140,12,1,1,1,0,0,1,0,260568,540000
33,40.470394,-3.663853,3,1,89,7,1,1,1,0,1,1,0,471372,450000
12,40.41035,-3.6948833,2,2,106,0,1,1,1,0,0,1,0,440796,839000
25,40.378563,-3.7394915,3,2,147,6,1,1,1,0,1,1,0,197312,280000
33,40.47915,-3.6613,2,1,63,7,0,0,1,0,0,0,0,471372,139000
13,40.417145,-3.711152,5,3,143,9,0,1,1,0,1,0,0,760050,700000
4,40.425144,-3.7020438,2,2,92,8,1,1,1,0,0,0,0,747577,795000
20,40.4616,-3.69812,3,3,112,0,1,1,1,0,0,0,0,597620,525000
1,40.428066,-3.688639,2,3,150,0,1,1,1,0,0,0,0,1709528,1650000
53,40.395126,-3.6698575,1,1,65,8,1,1,1,0,0,1,0,152717,155000
4,40.4221,-3.6930926,2,2,194,6,1,1,1,0,1,1,0,747577,1380000
36,40.468033,-3.6774952,4,4,231,6,1,1,1,1,0,0,0,1197915,1514000
45,40.40431,-3.6919231,5,2,135,9,1,1,1,0,0,1,0,357857,575000
21,40.344784,-3.7055206,3,2,94,6,1,1,1,0,0,1,0,156772,263000
35,40.475006,-3.7410882,4,3,210,10,1,1,1,0,0,1,1,733699,725000
28,40.43125,-3.6673112,3,3,213,0,0,1,1,0,0,0,0,603234,990000
28,40.42935,-3.6712534,2,1,66,7,1,0,1,0,0,0,0,603234,465000
22,40.44325,-3.587697,3,2,120,6,1,1,1,1,0,1,1,280852,326000
36,40.46311,-3.6872318,4,3,196,8,0,1,0,0,0,1,0,1197915,1053840
9,40.41668,-3.6730688,4,2,110,6,1,0,1,0,0,0,0,941621,595000
8,40.431934,-3.717262,1,1,58,12,1,1,1,0,0,1,0,766309,690000
46,40.47903,-3.6845095,2,1,66,0,1,0,0,0,0,1,0,1134196,288000
27,40.444466,-3.624131,4,2,133,7,1,1,1,0,0,1,1,379788,365000
53,40.385006,-3.6679513,2,1,95,3,1,0,1,0,0,0,0,152717,181500
19,40.39077,-3.7283988,2,2,105,6,1,1,1,0,0,0,0,226302,309000
22,40.44535,-3.5678475,4,4,248,0,0,1,1,0,0,1,0,280852,650000
12,40.41049,-3.6947095,3,1,100,10,1,1,1,0,1,0,0,440796,549900
3,40.444996,-3.6976435,2,2,64,0,1,1,1,0,0,0,0,898889,365000
4,40.428856,-3.7037957,2,3,109,8,1,1,1,0,1,0,0,747577,899000
31,40.381317,-3.62266,4,2,114,7,1,1,1,0,0,1,0,234693,265000
20,40.457397,-3.6915646,4,2,199,6,1,1,1,0,0,0,0,597620,799500
50,40.485584,-3.6681561,3,3,112,20,1,1,0,1,1,1,1,480497,551000
26,40.38136,-3.7009027,2,1,59,0,0,0,1,0,0,0,0,202513,170000
23,40.456367,-3.78024,4,4,225,0,1,1,1,1,0,0,0,1274253,1200000
27,40.443226,-3.6455977,2,2,112,0,1,1,1,0,0,0,1,379788,625000
39,40.462006,-3.7006197,3,2,111,11,1,0,1,0,0,1,0,302278,430000
42,40.453262,-3.62314,2,2,117,8,1,1,1,0,0,0,0,457692,520000
36,40.48028,-3.6749096,2,1,75,0,1,0,1,0,0,0,1,1197915,395000
4,40.424534,-3.6954138,3,3,191,0,1,1,1,0,1,1,0,747577,1490000
50,40.499214,-3.6529367,3,2,116,6,1,1,1,1,0,0,1,480497,535000
4,40.425533,-3.7064185,3,3,112,7,1,1,1,0,0,0,0,747577,959000
37,40.429287,-3.6256828,2,1,48,3,1,1,1,0,0,0,0,260568,135000
38,40.403812,-3.6601076,2,1,70,5,1,1,1,0,0,0,0,164928,115000
50,40.486927,-3.665504,3,2,78,9,0,1,0,0,0,1,0,480497,260000
44,40.371067,-3.7469575,3,1,57,9,0,0,1,0,0,0,0,192864,143000
10,40.43526,-3.6961582,1,1,87,13,1,1,1,0,0,0,1,1023319,690000
10,40.43131,-3.7020843,3,3,96,6,1,1,1,0,1,0,0,1023319,799000
20,40.450687,-3.6984568,5,3,156,8,1,0,1,1,0,1,0,597620,695000
37,40.430138,-3.6142478,4,2,118,9,1,0,1,0,1,1,0,260568,220000
50,40.498543,-3.61277,2,2,91,15,1,1,1,0,0,1,0,480497,440000
19,40.39294,-3.73474,3,1,63,6,0,0,0,0,0,1,0,226302,141800
5,40.40796,-3.708535,3,1,58,0,0,0,1,0,1,0,0,421413,270000
26,40.385426,-3.7101874,1,1,34,6,0,1,1,0,0,0,0,202513,131000
9,40.421207,-3.6715534,3,2,174,11,1,1,0,0,0,1,0,941621,895000
10,40.431286,-3.7022998,3,3,96,6,1,1,1,0,1,0,0,1023319,799000
46,40.456703,-3.6925607,3,3,201,6,1,1,1,0,0,1,0,1134196,1449000
39,40.46514,-3.702119,1,1,40,0,1,0,1,0,0,0,0,302278,210000
4,40.422253,-3.697946,3,2,152,6,1,1,1,1,1,1,0,747577,850000
26,40.376755,-3.717577,2,1,89,10,1,0,1,0,0,0,0,202513,220000
3,40.44098,-3.7075005,5,3,260,12,1,0,1,0,1,0,0,898889,1250000
